Case Id,Event Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id
8213CP,5476,2017-12-18 07:03:18,2017-12-18 07:03:18,Assgin robot,process activity,robot,75r,shelf,381s
8231CP,5477,2017-12-18 07:03:18,2017-12-18 07:04:18,Request product,process activity,clerk,1c,product,8231p
8231CP,5478,2017-12-18 07:04:18,2017-12-18 07:05:18,Assgin robot,process activity,robot,19r,shelf,234s
2185CP,5486,2017-12-18 07:24:18,2017-12-18 07:24:18,check if the product was shaked,process activity,clerk,1c,product,2185p
2185CP,5494,2017-12-18 07:36:18,2017-12-18 07:36:18,Product Delivered,process activity,clerk,1c,product,2185p
851CP,5484,2017-12-18 07:16:18,2017-12-18 07:37:18,Request product,process activity,clerk,1c,product,851p
8534CP,5497,2017-12-18 07:38:18,2017-12-18 07:39:18,check if the product was shaked,process activity,clerk,1c,product,8534p
851CP,5499,2017-12-18 07:39:18,2017-12-18 07:39:18,Assgin robot,process activity,robot,73r,shelf,355s
5731CP,5487,2017-12-18 07:25:18,2017-12-18 07:49:18,Request product,process activity,clerk,1c,product,5731p
5731CP,5507,2017-12-18 07:50:18,2017-12-18 07:50:18,Assgin robot,process activity,robot,94r,shelf,239s
8534CP,5510,2017-12-18 07:53:18,2017-12-18 07:53:18,Product Delivered,process activity,clerk,1c,product,8534p
9644CP,5498,2017-12-18 07:38:18,2017-12-18 07:55:18,Request product,process activity,clerk,1c,product,9644p
9644CP,5513,2017-12-18 07:56:18,2017-12-18 07:56:18,Assgin robot,process activity,robot,7r,shelf,183s
8968CP,5512,2017-12-18 07:54:18,2017-12-18 08:15:18,Request product,process activity,clerk,1c,product,8968p
8968CP,5533,2017-12-18 08:15:18,2017-12-18 08:15:18,Assgin robot,process activity,robot,46r,shelf,395s
4207CP,5535,2017-12-18 08:17:18,2017-12-18 08:17:18,check if the product was shaked,process activity,clerk,1c,product,4207p
4036CP,5537,2017-12-18 08:18:18,2017-12-18 08:25:18,Request product,process activity,clerk,1c,product,4036p
4036CP,5544,2017-12-18 08:26:18,2017-12-18 08:26:18,Assgin robot,process activity,robot,64r,shelf,403s
4207CP,5551,2017-12-18 08:31:18,2017-12-18 08:31:18,Product Delivered,process activity,clerk,1c,product,4207p
6198CP,5554,2017-12-18 08:32:18,2017-12-18 08:32:18,check if the product was shaked,process activity,clerk,1c,product,6198p
6198CP,5564,2017-12-18 08:48:18,2017-12-18 08:48:18,Product Delivered,process activity,clerk,1c,product,6198p
3412CP,5565,2017-12-18 08:48:18,2017-12-18 08:48:18,check if the product was shaked,process activity,clerk,1c,product,3412p
8409CP,5555,2017-12-18 08:33:18,2017-12-18 08:55:18,Request product,process activity,clerk,1c,product,8409p
8409CP,5573,2017-12-18 08:55:18,2017-12-18 08:55:18,Assgin robot,process activity,robot,61r,shelf,403s
2442CP,5567,2017-12-18 08:49:18,2017-12-18 08:56:18,Request product,process activity,clerk,1c,product,2442p
2442CP,5575,2017-12-18 08:56:18,2017-12-18 08:56:18,Assgin robot,process activity,robot,88r,shelf,245s
3412CP,5579,2017-12-18 09:04:18,2017-12-18 09:04:18,Product Delivered,process activity,clerk,1c,product,3412p
5211CP,5580,2017-12-18 09:05:18,2017-12-18 09:05:18,check if the product was shaked,process activity,clerk,1c,product,5211p
5211CP,5590,2017-12-18 09:18:18,2017-12-18 09:18:18,Product Delivered,process activity,clerk,1c,product,5211p
4574CP,5592,2017-12-18 09:18:18,2017-12-18 09:18:18,check if the product was shaked,process activity,clerk,1c,product,4574p
3289CP,5582,2017-12-18 09:05:18,2017-12-18 09:20:18,Request product,process activity,clerk,1c,product,3289p
3289CP,5596,2017-12-18 09:20:18,2017-12-18 09:20:18,Assgin robot,process activity,robot,36r,shelf,269s
7191CP,5595,2017-12-18 09:20:18,2017-12-18 09:26:18,Request product,process activity,clerk,1c,product,7191p
7191CP,5602,2017-12-18 09:26:18,2017-12-18 09:26:18,Assgin robot,process activity,robot,58r,shelf,391s
4574CP,5611,2017-12-18 09:36:18,2017-12-18 09:36:18,Product Delivered,process activity,clerk,1c,product,4574p
7675CP,5613,2017-12-18 09:37:18,2017-12-18 09:37:18,check if the product was shaked,process activity,clerk,1c,product,7675p
7675CP,5624,2017-12-18 09:46:18,2017-12-18 09:46:18,Product Delivered,process activity,clerk,1c,product,7675p
7125CP,5627,2017-12-18 09:47:18,2017-12-18 09:47:18,check if the product was shaked,process activity,clerk,1c,product,7125p
3518CP,5612,2017-12-18 09:36:18,2017-12-18 09:59:18,Request product,process activity,clerk,1c,product,3518p
3518CP,5641,2017-12-18 10:00:18,2017-12-18 10:01:18,Assgin robot,process activity,robot,18r,shelf,347s
7125CP,5648,2017-12-18 10:06:18,2017-12-18 10:06:18,Product Delivered,process activity,clerk,1c,product,7125p
6036CP,5626,2017-12-18 09:47:18,2017-12-18 10:06:18,Request product,process activity,clerk,1c,product,6036p
6036CP,5650,2017-12-18 10:08:18,2017-12-18 10:08:18,Assgin robot,process activity,robot,91r,shelf,262s
2981CP,5651,2017-12-18 10:09:18,2017-12-18 10:09:18,check if the product was shaked,process activity,clerk,1c,product,2981p
2981CP,5660,2017-12-18 10:23:18,2017-12-18 10:23:18,Product Delivered,process activity,clerk,1c,product,2981p
2529CP,5661,2017-12-18 10:24:18,2017-12-18 10:24:18,check if the product was shaked,process activity,clerk,1c,product,2529p
2895CP,5653,2017-12-18 10:09:18,2017-12-18 10:32:18,Request product,process activity,clerk,1c,product,2895p
2895CP,5670,2017-12-18 10:32:18,2017-12-18 10:32:18,Assgin robot,process activity,robot,82r,shelf,36s
2529CP,5671,2017-12-18 10:33:18,2017-12-18 10:33:18,Product Delivered,process activity,clerk,1c,product,2529p
1679CP,5674,2017-12-18 10:34:18,2017-12-18 10:34:18,check if the product was shaked,process activity,clerk,1c,product,1679p
2267CP,5673,2017-12-18 10:34:18,2017-12-18 10:38:18,Request product,process activity,clerk,1c,product,2267p
2267CP,5679,2017-12-18 10:39:18,2017-12-18 10:39:18,Assgin robot,process activity,robot,78r,shelf,140s
9941CP,5663,2017-12-18 10:25:18,2017-12-18 10:42:18,Request product,process activity,clerk,1c,product,9941p
9941CP,5682,2017-12-18 10:43:18,2017-12-18 10:43:18,Assgin robot,process activity,robot,23r,shelf,497s
1679CP,5688,2017-12-18 10:55:18,2017-12-18 10:55:18,Product Delivered,process activity,clerk,1c,product,1679p
1290CP,5691,2017-12-18 10:56:18,2017-12-18 10:56:18,check if the product was shaked,process activity,clerk,1c,product,1290p
7988CP,5690,2017-12-18 10:56:18,2017-12-18 11:08:18,Request product,process activity,clerk,1c,product,7988p
7988CP,5700,2017-12-18 11:08:18,2017-12-18 11:08:18,Assgin robot,process activity,robot,4r,shelf,354s
1290CP,5702,2017-12-18 11:10:18,2017-12-18 11:10:18,Product Delivered,process activity,clerk,1c,product,1290p
1232CP,5703,2017-12-18 11:10:18,2017-12-18 11:10:18,check if the product was shaked,process activity,clerk,1c,product,1232p
1823CP,5704,2017-12-18 11:11:18,2017-12-18 11:12:18,Request product,process activity,clerk,1c,product,1823p
1823CP,5706,2017-12-18 11:12:18,2017-12-18 11:12:18,Assgin robot,process activity,robot,48r,shelf,293s
1232CP,5716,2017-12-18 11:22:18,2017-12-18 11:22:18,Product Delivered,process activity,clerk,1c,product,1232p
6202CP,5719,2017-12-18 11:24:18,2017-12-18 11:24:18,check if the product was shaked,process activity,clerk,1c,product,6202p
234CP,5709,2017-12-18 11:15:18,2017-12-18 11:27:18,Request product,process activity,clerk,1c,product,234p
234CP,5724,2017-12-18 11:28:18,2017-12-18 11:28:18,Assgin robot,process activity,robot,39r,shelf,497s
8819CP,5718,2017-12-18 11:23:18,2017-12-18 11:38:18,Request product,process activity,clerk,1c,product,8819p
8819CP,5735,2017-12-18 11:38:18,2017-12-18 11:38:18,Assgin robot,process activity,robot,31r,shelf,366s
6202CP,5742,2017-12-18 11:47:18,2017-12-18 11:47:18,Product Delivered,process activity,clerk,1c,product,6202p
8376CP,5744,2017-12-18 11:48:18,2017-12-18 11:49:18,check if the product was shaked,process activity,clerk,1c,product,8376p
2967CP,5743,2017-12-18 11:48:18,2017-12-18 11:52:18,Request product,process activity,clerk,1c,product,2967p
2967CP,5749,2017-12-18 11:53:18,2017-12-18 11:53:18,Assgin robot,process activity,robot,69r,shelf,246s
8376CP,5754,2017-12-18 11:57:18,2017-12-18 11:57:18,Product Delivered,process activity,clerk,1c,product,8376p
6760CP,5755,2017-12-18 11:58:18,2017-12-18 11:58:18,check if the product was shaked,process activity,clerk,1c,product,6760p
5414CP,5757,2017-12-18 11:59:18,2017-12-18 12:13:18,Request product,process activity,clerk,1c,product,5414p
5414CP,5764,2017-12-18 12:14:18,2017-12-18 12:14:18,Assgin robot,process activity,robot,3r,shelf,135s
6760CP,5767,2017-12-18 12:16:18,2017-12-18 12:16:18,Product Delivered,process activity,clerk,1c,product,6760p
2908CP,5769,2017-12-18 12:17:18,2017-12-18 12:17:18,check if the product was shaked,process activity,clerk,1c,product,2908p
1849CP,5768,2017-12-18 12:17:18,2017-12-18 12:32:18,Request product,process activity,clerk,1c,product,1849p
1849CP,5780,2017-12-18 12:32:18,2017-12-18 12:32:18,Assgin robot,process activity,robot,38r,shelf,269s
2908CP,5781,2017-12-18 12:33:18,2017-12-18 12:33:18,Product Delivered,process activity,clerk,1c,product,2908p
5649CP,5782,2017-12-18 12:33:18,2017-12-18 12:34:18,Request product,process activity,clerk,1c,product,5649p
5649CP,5785,2017-12-18 12:34:18,2017-12-18 12:34:18,Assgin robot,process activity,robot,54r,shelf,5s
2129CP,5806,2017-12-18 12:58:18,2017-12-18 12:58:18,check if the product was shaked,process activity,clerk,1c,product,2129p
2129CP,5817,2017-12-18 13:13:18,2017-12-18 13:13:18,Product Delivered,process activity,clerk,1c,product,2129p
7410CP,5818,2017-12-18 13:13:18,2017-12-18 13:13:18,check if the product was shaked,process activity,clerk,1c,product,7410p
2107CP,5807,2017-12-18 12:58:18,2017-12-18 13:18:18,Request product,process activity,clerk,1c,product,2107p
2107CP,5821,2017-12-18 13:18:18,2017-12-18 13:18:18,Assgin robot,process activity,robot,67r,shelf,394s
8896CP,5819,2017-12-18 13:14:18,2017-12-18 13:33:18,Request product,process activity,clerk,1c,product,8896p
8896CP,5834,2017-12-18 13:34:18,2017-12-18 13:34:18,Assgin robot,process activity,robot,71r,shelf,91s
7410CP,5836,2017-12-18 13:35:18,2017-12-18 13:35:18,Product Delivered,process activity,clerk,1c,product,7410p
1868CP,5845,2017-12-18 13:51:18,2017-12-18 13:52:18,check if the product was shaked,process activity,clerk,1c,product,1868p
218CP,5837,2017-12-18 13:35:18,2017-12-18 13:57:18,Request product,process activity,clerk,1c,product,218p
218CP,5850,2017-12-18 13:58:18,2017-12-18 13:58:18,Assgin robot,process activity,robot,11r,shelf,408s
1868CP,5853,2017-12-18 14:03:18,2017-12-18 14:03:18,Product Delivered,process activity,clerk,1c,product,1868p
1083CP,5854,2017-12-18 14:04:18,2017-12-18 14:04:18,check if the product was shaked,process activity,clerk,1c,product,1083p
7138CP,5847,2017-12-18 13:52:18,2017-12-18 14:05:18,Request product,process activity,clerk,1c,product,7138p
7138CP,5858,2017-12-18 14:06:18,2017-12-18 14:06:18,Assgin robot,process activity,robot,35r,shelf,67s
4984CP,5856,2017-12-18 14:05:18,2017-12-18 14:10:18,Request product,process activity,clerk,1c,product,4984p
4984CP,5860,2017-12-18 14:10:18,2017-12-18 14:10:18,Assgin robot,process activity,robot,10r,shelf,341s
1083CP,5868,2017-12-18 14:25:18,2017-12-18 14:25:18,Product Delivered,process activity,clerk,1c,product,1083p
1460CP,5871,2017-12-18 14:26:18,2017-12-18 14:26:18,check if the product was shaked,process activity,clerk,1c,product,1460p
56CP,5870,2017-12-18 14:25:18,2017-12-18 14:32:18,Request product,process activity,clerk,1c,product,56p
56CP,5877,2017-12-18 14:33:18,2017-12-18 14:33:18,Assgin robot,process activity,robot,42r,shelf,198s
1460CP,5880,2017-12-18 14:35:18,2017-12-18 14:35:18,Product Delivered,process activity,clerk,1c,product,1460p
3815CP,5884,2017-12-18 14:37:18,2017-12-18 14:38:18,check if the product was shaked,process activity,clerk,1c,product,3815p
7835CP,5883,2017-12-18 14:37:18,2017-12-18 14:45:18,Request product,process activity,clerk,1c,product,7835p
7835CP,5892,2017-12-18 14:46:18,2017-12-18 14:46:18,Assgin robot,process activity,robot,89r,shelf,37s
3815CP,5906,2017-12-18 15:00:18,2017-12-18 15:00:18,Product Delivered,process activity,clerk,1c,product,3815p
8897CP,5910,2017-12-18 15:05:18,2017-12-18 15:05:18,check if the product was shaked,process activity,clerk,1c,product,8897p
1759CP,5907,2017-12-18 15:01:18,2017-12-18 15:20:18,Request product,process activity,clerk,1c,product,1759p
1759CP,5914,2017-12-18 15:21:18,2017-12-18 15:21:18,Assgin robot,process activity,robot,65r,shelf,102s
5504CP,5911,2017-12-18 15:06:18,2017-12-18 15:28:18,Request product,process activity,clerk,1c,product,5504p
5504CP,5919,2017-12-18 15:28:18,2017-12-18 15:28:18,Assgin robot,process activity,robot,43r,shelf,372s
8897CP,5920,2017-12-18 15:29:18,2017-12-18 15:29:18,Product Delivered,process activity,clerk,1c,product,8897p
2190CP,5922,2017-12-18 15:30:18,2017-12-18 15:30:18,check if the product was shaked,process activity,clerk,1c,product,2190p
5346CP,5921,2017-12-18 15:29:18,2017-12-18 15:39:18,Request product,process activity,clerk,1c,product,5346p
5346CP,5927,2017-12-18 15:40:18,2017-12-18 15:40:18,Assgin robot,process activity,robot,57r,shelf,363s
2190CP,5930,2017-12-18 15:51:18,2017-12-18 15:51:18,Product Delivered,process activity,clerk,1c,product,2190p
6561CP,5931,2017-12-18 15:52:18,2017-12-18 15:52:18,check if the product was shaked,process activity,clerk,1c,product,6561p
6561CP,5943,2017-12-18 16:06:18,2017-12-18 16:07:18,Product Delivered,process activity,clerk,1c,product,6561p
5980CP,5946,2017-12-18 16:07:18,2017-12-18 16:07:18,check if the product was shaked,process activity,clerk,1c,product,5980p
3676CP,5932,2017-12-18 15:52:18,2017-12-18 16:13:18,Request product,process activity,clerk,1c,product,3676p
3676CP,5948,2017-12-18 16:13:18,2017-12-18 16:13:18,Assgin robot,process activity,robot,8r,shelf,303s
5980CP,5949,2017-12-18 16:15:18,2017-12-18 16:15:18,Product Delivered,process activity,clerk,1c,product,5980p
4852CP,5950,2017-12-18 16:15:18,2017-12-18 16:15:18,check if the product was shaked,process activity,clerk,1c,product,4852p
6487CP,5945,2017-12-18 16:07:18,2017-12-18 16:27:18,Request product,process activity,clerk,1c,product,6487p
6487CP,5958,2017-12-18 16:27:18,2017-12-18 16:27:18,Assgin robot,process activity,robot,1r,shelf,382s
4852CP,5959,2017-12-18 16:28:18,2017-12-18 16:28:18,Product Delivered,process activity,clerk,1c,product,4852p
3255CP,5961,2017-12-18 16:29:18,2017-12-18 16:29:18,check if the product was shaked,process activity,clerk,1c,product,3255p
5194CP,5951,2017-12-18 16:15:18,2017-12-18 16:35:18,Request product,process activity,clerk,1c,product,5194p
5194CP,5964,2017-12-18 16:36:18,2017-12-18 16:36:18,Assgin robot,process activity,robot,97r,shelf,143s
8799CP,5960,2017-12-18 16:28:18,2017-12-18 16:50:18,Request product,process activity,clerk,1c,product,8799p
8799CP,5970,2017-12-18 16:50:18,2017-12-18 16:50:18,Assgin robot,process activity,robot,66r,shelf,296s
3255CP,5971,2017-12-18 16:51:18,2017-12-18 16:51:18,Product Delivered,process activity,clerk,1c,product,3255p
8123CP,5974,2017-12-18 16:52:18,2017-12-18 16:52:18,check if the product was shaked,process activity,clerk,1c,product,8123p
8123CP,5985,2017-12-18 17:09:18,2017-12-18 17:09:18,Product Delivered,process activity,clerk,1c,product,8123p
3532CP,5986,2017-12-18 17:09:18,2017-12-18 17:09:18,check if the product was shaked,process activity,clerk,1c,product,3532p
9033CP,5972,2017-12-18 16:51:18,2017-12-18 17:13:18,Request product,process activity,clerk,1c,product,9033p
9033CP,5991,2017-12-18 17:13:18,2017-12-18 17:13:18,Assgin robot,process activity,robot,98r,shelf,80s
951CP,5984,2017-12-18 17:01:18,2017-12-18 17:19:18,Request product,process activity,clerk,1c,product,951p
951CP,5997,2017-12-18 17:20:18,2017-12-18 17:20:18,Assgin robot,process activity,robot,2r,shelf,307s
8511CP,5987,2017-12-18 17:09:18,2017-12-18 17:22:18,Request product,process activity,clerk,1c,product,8511p
8511CP,6000,2017-12-18 17:22:18,2017-12-18 17:22:18,Assgin robot,process activity,robot,52r,shelf,30s
3532CP,6002,2017-12-18 17:26:18,2017-12-18 17:26:18,Product Delivered,process activity,clerk,1c,product,3532p
6402CP,6005,2017-12-18 17:28:18,2017-12-18 17:28:18,check if the product was shaked,process activity,clerk,1c,product,6402p
1352CP,6004,2017-12-18 17:27:18,2017-12-18 17:49:18,Request product,process activity,clerk,1c,product,1352p
1352CP,6020,2017-12-18 17:49:18,2017-12-18 17:49:18,Assgin robot,process activity,robot,34r,shelf,492s
6402CP,6018,2017-12-18 17:49:18,2017-12-18 17:50:18,Product Delivered,process activity,clerk,1c,product,6402p
8956CP,6021,2017-12-18 17:50:18,2017-12-18 17:50:18,check if the product was shaked,process activity,clerk,1c,product,8956p
8956CP,6024,2017-12-18 17:55:18,2017-12-18 17:55:18,Product Delivered,process activity,clerk,1c,product,8956p
9112CP,6025,2017-12-18 17:55:18,2017-12-18 17:55:18,check if the product was shaked,process activity,clerk,1c,product,9112p
6399CP,6027,2017-12-18 17:56:18,2017-12-18 18:04:18,Request product,process activity,clerk,1c,product,6399p
