Case Id,Event Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id
4838RP,13885,2017-12-25 00:06:18,2017-12-25 00:08:18,reduce speed,process activity,robot,54r,shelf,178s
4838RP,13875,2017-12-24 23:55:18,2017-12-25 00:08:18,move shelf to dock,process activity,robot,54r,shelf,178s
2483RP,13889,2017-12-25 00:10:18,2017-12-25 00:14:18,putdown current shelf,process activity,robot,93r,shelf,112s
2613RP,13894,2017-12-25 00:13:18,2017-12-25 00:15:18,putdown current shelf,process activity,robot,27r,shelf,57s
3393RP,13882,2017-12-25 00:01:18,2017-12-25 00:16:18,go to approriate shelf,process activity,robot,30r,shelf,267s
6663RP,13884,2017-12-25 00:04:18,2017-12-25 00:18:18,move shelf from dock,process activity,robot,25r,shelf,190s
8037RP,13902,2017-12-25 00:18:18,2017-12-25 00:20:18,putdown current shelf,process activity,robot,37r,shelf,425s
4838RP,13896,2017-12-25 00:14:18,2017-12-25 00:21:18,move shelf from dock,process activity,robot,54r,shelf,178s
3393RP,13906,2017-12-25 00:24:18,2017-12-25 00:27:18,reduce speed,process activity,robot,30r,shelf,267s
3393RP,13903,2017-12-25 00:18:18,2017-12-25 00:28:18,move shelf to dock,process activity,robot,30r,shelf,267s
2613RP,13898,2017-12-25 00:15:18,2017-12-25 00:29:18,go to approriate shelf,process activity,robot,27r,shelf,9s
2483RP,13897,2017-12-25 00:15:18,2017-12-25 00:30:18,go to approriate shelf,process activity,robot,93r,shelf,340s
8037RP,13904,2017-12-25 00:20:18,2017-12-25 00:35:18,go to approriate shelf,process activity,robot,37r,shelf,457s
3393RP,13923,2017-12-25 00:39:18,2017-12-25 00:45:18,move shelf from dock,process activity,robot,30r,shelf,267s
2613RP,13926,2017-12-25 00:45:18,2017-12-25 00:52:18,reduce speed,process activity,robot,27r,shelf,9s
2613RP,13913,2017-12-25 00:32:18,2017-12-25 00:52:18,move shelf to dock,process activity,robot,27r,shelf,9s
2483RP,13933,2017-12-25 00:51:18,2017-12-25 01:02:18,reduce speed,process activity,robot,93r,shelf,340s
2483RP,13921,2017-12-25 00:38:18,2017-12-25 01:02:18,move shelf to dock,process activity,robot,93r,shelf,340s
8037RP,13932,2017-12-25 00:50:18,2017-12-25 01:02:18,reduce speed,process activity,robot,37r,shelf,457s
8037RP,13919,2017-12-25 00:38:18,2017-12-25 01:02:18,move shelf to dock,process activity,robot,37r,shelf,457s
8037RP,13953,2017-12-25 01:08:18,2017-12-25 01:12:18,move shelf from dock,process activity,robot,37r,shelf,457s
2613RP,13939,2017-12-25 00:59:18,2017-12-25 01:12:18,move shelf from dock,process activity,robot,27r,shelf,9s
2483RP,13951,2017-12-25 01:06:18,2017-12-25 01:16:18,move shelf from dock,process activity,robot,93r,shelf,340s
9870RP,13962,2017-12-25 01:21:18,2017-12-25 01:21:18,putdown current shelf,process activity,robot,2r,shelf,57s
9870RP,13963,2017-12-25 01:22:18,2017-12-25 01:27:18,go to approriate shelf,process activity,robot,2r,shelf,401s
9870RP,13972,2017-12-25 01:40:18,2017-12-25 01:54:18,reduce speed,process activity,robot,2r,shelf,401s
9870RP,13965,2017-12-25 01:28:18,2017-12-25 01:54:18,move shelf to dock,process activity,robot,2r,shelf,401s
1799RP,13979,2017-12-25 01:56:18,2017-12-25 02:00:18,putdown current shelf,process activity,robot,32r,shelf,47s
9870RP,13983,2017-12-25 02:00:18,2017-12-25 02:08:18,move shelf from dock,process activity,robot,2r,shelf,401s
1799RP,13984,2017-12-25 02:00:18,2017-12-25 02:14:18,go to approriate shelf,process activity,robot,32r,shelf,329s
3253RP,13991,2017-12-25 02:12:18,2017-12-25 02:16:18,putdown current shelf,process activity,robot,19r,shelf,432s
3253RP,13994,2017-12-25 02:16:18,2017-12-25 02:19:18,go to approriate shelf,process activity,robot,19r,shelf,212s
1799RP,14000,2017-12-25 02:29:18,2017-12-25 02:41:18,reduce speed,process activity,robot,32r,shelf,329s
1799RP,13993,2017-12-25 02:15:18,2017-12-25 02:42:18,move shelf to dock,process activity,robot,32r,shelf,329s
3253RP,14004,2017-12-25 02:34:18,2017-12-25 02:44:18,reduce speed,process activity,robot,19r,shelf,212s
3253RP,13998,2017-12-25 02:20:18,2017-12-25 02:44:18,move shelf to dock,process activity,robot,19r,shelf,212s
1799RP,14015,2017-12-25 02:52:18,2017-12-25 02:57:18,move shelf from dock,process activity,robot,32r,shelf,329s
3253RP,14016,2017-12-25 02:53:18,2017-12-25 03:02:18,move shelf from dock,process activity,robot,19r,shelf,212s
8777RP,14019,2017-12-25 03:08:18,2017-12-25 03:14:18,putdown current shelf,process activity,robot,46r,shelf,178s
3259RP,14023,2017-12-25 03:10:18,2017-12-25 03:16:18,putdown current shelf,process activity,robot,20r,shelf,196s
3259RP,14026,2017-12-25 03:17:18,2017-12-25 03:19:18,go to approriate shelf,process activity,robot,20r,shelf,429s
9965RP,14030,2017-12-25 03:21:18,2017-12-25 03:23:18,putdown current shelf,process activity,robot,52r,shelf,44s
8777RP,14025,2017-12-25 03:14:18,2017-12-25 03:27:18,go to approriate shelf,process activity,robot,46r,shelf,353s
1079RP,14036,2017-12-25 03:26:18,2017-12-25 03:30:18,putdown current shelf,process activity,robot,80r,shelf,179s
9965RP,14031,2017-12-25 03:23:18,2017-12-25 03:37:18,go to approriate shelf,process activity,robot,52r,shelf,68s
1079RP,14039,2017-12-25 03:30:18,2017-12-25 03:40:18,go to approriate shelf,process activity,robot,80r,shelf,112s
3259RP,14042,2017-12-25 03:33:18,2017-12-25 03:43:18,reduce speed,process activity,robot,20r,shelf,429s
3259RP,14029,2017-12-25 03:21:18,2017-12-25 03:43:18,move shelf to dock,process activity,robot,20r,shelf,429s
1079RP,14049,2017-12-25 03:42:18,2017-12-25 03:45:18,move shelf to dock,process activity,robot,80r,shelf,112s
8777RP,14046,2017-12-25 03:38:18,2017-12-25 03:53:18,reduce speed,process activity,robot,46r,shelf,353s
8777RP,14038,2017-12-25 03:28:18,2017-12-25 03:53:18,move shelf to dock,process activity,robot,46r,shelf,353s
8826RP,14054,2017-12-25 03:46:18,2017-12-25 03:54:18,putdown current shelf,process activity,robot,40r,shelf,33s
5335RP,14064,2017-12-25 03:53:18,2017-12-25 03:58:18,putdown current shelf,process activity,robot,84r,shelf,437s
1079RP,14061,2017-12-25 03:50:18,2017-12-25 04:03:18,move shelf from dock,process activity,robot,80r,shelf,112s
9965RP,14063,2017-12-25 03:52:18,2017-12-25 04:06:18,reduce speed,process activity,robot,52r,shelf,68s
9965RP,14045,2017-12-25 03:37:18,2017-12-25 04:06:18,move shelf to dock,process activity,robot,52r,shelf,68s
8826RP,14067,2017-12-25 03:55:18,2017-12-25 04:08:18,go to approriate shelf,process activity,robot,40r,shelf,92s
5335RP,14070,2017-12-25 03:58:18,2017-12-25 04:12:18,go to approriate shelf,process activity,robot,84r,shelf,467s
8777RP,14072,2017-12-25 03:59:18,2017-12-25 04:13:18,move shelf from dock,process activity,robot,46r,shelf,353s
8826RP,14088,2017-12-25 04:22:18,2017-12-25 04:25:18,reduce speed,process activity,robot,40r,shelf,92s
8826RP,14079,2017-12-25 04:11:18,2017-12-25 04:25:18,move shelf to dock,process activity,robot,40r,shelf,92s
5335RP,14089,2017-12-25 04:23:18,2017-12-25 04:32:18,reduce speed,process activity,robot,84r,shelf,467s
5335RP,14084,2017-12-25 04:13:18,2017-12-25 04:32:18,move shelf to dock,process activity,robot,84r,shelf,467s
9420RP,14097,2017-12-25 04:30:18,2017-12-25 04:34:18,putdown current shelf,process activity,robot,59r,shelf,63s
9420RP,14103,2017-12-25 04:35:18,2017-12-25 04:37:18,go to approriate shelf,process activity,robot,59r,shelf,253s
5335RP,14107,2017-12-25 04:37:18,2017-12-25 04:47:18,move shelf from dock,process activity,robot,84r,shelf,467s
8826RP,14102,2017-12-25 04:34:18,2017-12-25 04:48:18,move shelf from dock,process activity,robot,40r,shelf,92s
9420RP,14108,2017-12-25 04:38:18,2017-12-25 04:50:18,move shelf to dock,process activity,robot,59r,shelf,253s
502RP,14112,2017-12-25 04:53:18,2017-12-25 04:57:18,putdown current shelf,process activity,robot,17r,shelf,339s
502RP,14119,2017-12-25 04:57:18,2017-12-25 05:00:18,go to approriate shelf,process activity,robot,17r,shelf,105s
5477RP,14116,2017-12-25 04:55:18,2017-12-25 05:00:18,putdown current shelf,process activity,robot,87r,shelf,289s
9420RP,14121,2017-12-25 05:00:18,2017-12-25 05:12:18,move shelf from dock,process activity,robot,59r,shelf,253s
5477RP,14123,2017-12-25 05:01:18,2017-12-25 05:14:18,go to approriate shelf,process activity,robot,87r,shelf,85s
502RP,14127,2017-12-25 05:12:18,2017-12-25 05:18:18,reduce speed,process activity,robot,17r,shelf,105s
502RP,14124,2017-12-25 05:01:18,2017-12-25 05:18:18,move shelf to dock,process activity,robot,17r,shelf,105s
7271RP,14133,2017-12-25 05:17:18,2017-12-25 05:21:18,putdown current shelf,process activity,robot,90r,shelf,10s
7271RP,14139,2017-12-25 05:21:18,2017-12-25 05:25:18,go to approriate shelf,process activity,robot,90r,shelf,166s
5018RP,14136,2017-12-25 05:20:18,2017-12-25 05:28:18,putdown current shelf,process activity,robot,23r,shelf,142s
5477RP,14129,2017-12-25 05:16:18,2017-12-25 05:30:18,move shelf to dock,process activity,robot,87r,shelf,85s
7271RP,14144,2017-12-25 05:27:18,2017-12-25 05:32:18,move shelf to dock,process activity,robot,90r,shelf,166s
9106RP,14152,2017-12-25 05:35:18,2017-12-25 05:38:18,putdown current shelf,process activity,robot,35r,shelf,85s
502RP,14142,2017-12-25 05:23:18,2017-12-25 05:38:18,move shelf from dock,process activity,robot,17r,shelf,105s
5018RP,14145,2017-12-25 05:28:18,2017-12-25 05:38:18,go to approriate shelf,process activity,robot,23r,shelf,215s
5477RP,14157,2017-12-25 05:38:18,2017-12-25 05:45:18,move shelf from dock,process activity,robot,87r,shelf,85s
9106RP,14161,2017-12-25 05:42:18,2017-12-25 05:47:18,go to approriate shelf,process activity,robot,35r,shelf,480s
5843RP,14165,2017-12-25 05:47:18,2017-12-25 05:49:18,putdown current shelf,process activity,robot,47r,shelf,478s
7271RP,14162,2017-12-25 05:42:18,2017-12-25 05:56:18,move shelf from dock,process activity,robot,90r,shelf,166s
5843RP,14168,2017-12-25 05:49:18,2017-12-25 06:03:18,go to approriate shelf,process activity,robot,47r,shelf,20s
9106RP,14174,2017-12-25 05:59:18,2017-12-25 06:06:18,reduce speed,process activity,robot,35r,shelf,480s
9106RP,14167,2017-12-25 05:48:18,2017-12-25 06:06:18,move shelf to dock,process activity,robot,35r,shelf,480s
5018RP,14170,2017-12-25 05:54:18,2017-12-25 06:07:18,reduce speed,process activity,robot,23r,shelf,215s
5018RP,14160,2017-12-25 05:41:18,2017-12-25 06:07:18,move shelf to dock,process activity,robot,23r,shelf,215s
5843RP,14176,2017-12-25 06:04:18,2017-12-25 06:09:18,move shelf to dock,process activity,robot,47r,shelf,20s
9106RP,14186,2017-12-25 06:14:18,2017-12-25 06:23:18,move shelf from dock,process activity,robot,35r,shelf,480s
6484RP,14195,2017-12-25 06:20:18,2017-12-25 06:25:18,putdown current shelf,process activity,robot,57r,shelf,54s
6484RP,14196,2017-12-25 06:25:18,2017-12-25 06:27:18,go to approriate shelf,process activity,robot,57r,shelf,446s
5018RP,14190,2017-12-25 06:17:18,2017-12-25 06:29:18,move shelf from dock,process activity,robot,23r,shelf,215s
5843RP,14193,2017-12-25 06:19:18,2017-12-25 06:33:18,move shelf from dock,process activity,robot,47r,shelf,20s
6484RP,14206,2017-12-25 06:43:18,2017-12-25 06:53:18,reduce speed,process activity,robot,57r,shelf,446s
6484RP,14200,2017-12-25 06:29:18,2017-12-25 06:53:18,move shelf to dock,process activity,robot,57r,shelf,446s
8638RP,14217,2017-12-25 07:04:18,2017-12-25 07:11:18,putdown current shelf,process activity,robot,92r,shelf,206s
6484RP,14214,2017-12-25 06:59:18,2017-12-25 07:11:18,move shelf from dock,process activity,robot,57r,shelf,446s
8638RP,14218,2017-12-25 07:11:18,2017-12-25 07:13:18,go to approriate shelf,process activity,robot,92r,shelf,308s
1768RP,14226,2017-12-25 07:18:18,2017-12-25 07:21:18,putdown current shelf,process activity,robot,53r,shelf,284s
1768RP,14227,2017-12-25 07:22:18,2017-12-25 07:35:18,go to approriate shelf,process activity,robot,53r,shelf,393s
8638RP,14229,2017-12-25 07:27:18,2017-12-25 07:38:18,reduce speed,process activity,robot,92r,shelf,308s
8638RP,14223,2017-12-25 07:16:18,2017-12-25 07:38:18,move shelf to dock,process activity,robot,92r,shelf,308s
4659RP,14237,2017-12-25 07:37:18,2017-12-25 07:44:18,putdown current shelf,process activity,robot,95r,shelf,448s
8638RP,14244,2017-12-25 07:43:18,2017-12-25 07:54:18,move shelf from dock,process activity,robot,92r,shelf,308s
4659RP,14245,2017-12-25 07:45:18,2017-12-25 07:58:18,go to approriate shelf,process activity,robot,95r,shelf,261s
1768RP,14249,2017-12-25 07:51:18,2017-12-25 07:59:18,reduce speed,process activity,robot,53r,shelf,393s
1768RP,14238,2017-12-25 07:38:18,2017-12-25 07:59:18,move shelf to dock,process activity,robot,53r,shelf,393s
4940RP,14252,2017-12-25 07:56:18,2017-12-25 07:59:18,putdown current shelf,process activity,robot,96r,shelf,166s
4940RP,14258,2017-12-25 08:01:18,2017-12-25 08:03:18,go to approriate shelf,process activity,robot,96r,shelf,418s
8387RP,14263,2017-12-25 08:06:18,2017-12-25 08:12:18,putdown current shelf,process activity,robot,49r,shelf,252s
1768RP,14262,2017-12-25 08:06:18,2017-12-25 08:16:18,move shelf from dock,process activity,robot,53r,shelf,393s
4659RP,14269,2017-12-25 08:10:18,2017-12-25 08:23:18,reduce speed,process activity,robot,95r,shelf,261s
4659RP,14254,2017-12-25 07:59:18,2017-12-25 08:24:18,move shelf to dock,process activity,robot,95r,shelf,261s
8387RP,14270,2017-12-25 08:13:18,2017-12-25 08:26:18,go to approriate shelf,process activity,robot,49r,shelf,97s
4940RP,14273,2017-12-25 08:20:18,2017-12-25 08:32:18,reduce speed,process activity,robot,96r,shelf,418s
4940RP,14265,2017-12-25 08:06:18,2017-12-25 08:32:18,move shelf to dock,process activity,robot,96r,shelf,418s
4659RP,14284,2017-12-25 08:30:18,2017-12-25 08:33:18,move shelf from dock,process activity,robot,95r,shelf,261s
8387RP,14281,2017-12-25 08:28:18,2017-12-25 08:34:18,move shelf to dock,process activity,robot,49r,shelf,97s
824RP,14301,2017-12-25 08:43:18,2017-12-25 08:47:18,putdown current shelf,process activity,robot,63r,shelf,13s
4940RP,14297,2017-12-25 08:39:18,2017-12-25 08:49:18,move shelf from dock,process activity,robot,96r,shelf,418s
8387RP,14298,2017-12-25 08:39:18,2017-12-25 08:52:18,move shelf from dock,process activity,robot,49r,shelf,97s
824RP,14302,2017-12-25 08:48:18,2017-12-25 09:01:18,go to approriate shelf,process activity,robot,63r,shelf,205s
233RP,14311,2017-12-25 09:09:18,2017-12-25 09:15:18,putdown current shelf,process activity,robot,39r,shelf,323s
3818RP,14322,2017-12-25 09:19:18,2017-12-25 09:22:18,putdown current shelf,process activity,robot,81r,shelf,66s
233RP,14316,2017-12-25 09:15:18,2017-12-25 09:29:18,go to approriate shelf,process activity,robot,39r,shelf,210s
824RP,14319,2017-12-25 09:17:18,2017-12-25 09:31:18,reduce speed,process activity,robot,63r,shelf,205s
824RP,14309,2017-12-25 09:03:18,2017-12-25 09:31:18,move shelf to dock,process activity,robot,63r,shelf,205s
3818RP,14326,2017-12-25 09:22:18,2017-12-25 09:35:18,go to approriate shelf,process activity,robot,81r,shelf,120s
3818RP,14344,2017-12-25 09:41:18,2017-12-25 09:45:18,reduce speed,process activity,robot,81r,shelf,120s
3818RP,14339,2017-12-25 09:38:18,2017-12-25 09:45:18,move shelf to dock,process activity,robot,81r,shelf,120s
636RP,14343,2017-12-25 09:39:18,2017-12-25 09:48:18,putdown current shelf,process activity,robot,83r,shelf,193s
233RP,14345,2017-12-25 09:43:18,2017-12-25 09:49:18,reduce speed,process activity,robot,39r,shelf,210s
233RP,14329,2017-12-25 09:30:18,2017-12-25 09:49:18,move shelf to dock,process activity,robot,39r,shelf,210s
636RP,14349,2017-12-25 09:48:18,2017-12-25 10:02:18,go to approriate shelf,process activity,robot,83r,shelf,386s
3818RP,14355,2017-12-25 09:53:18,2017-12-25 10:04:18,move shelf from dock,process activity,robot,81r,shelf,120s
233RP,14357,2017-12-25 09:55:18,2017-12-25 10:07:18,move shelf from dock,process activity,robot,39r,shelf,210s
5257RP,14365,2017-12-25 10:05:18,2017-12-25 10:09:18,putdown current shelf,process activity,robot,61r,shelf,42s
636RP,14363,2017-12-25 10:03:18,2017-12-25 10:09:18,move shelf to dock,process activity,robot,83r,shelf,386s
5257RP,14367,2017-12-25 10:09:18,2017-12-25 10:23:18,go to approriate shelf,process activity,robot,61r,shelf,440s
6995RP,14383,2017-12-25 10:38:18,2017-12-25 10:42:18,putdown current shelf,process activity,robot,62r,shelf,271s
6995RP,14385,2017-12-25 10:42:18,2017-12-25 10:50:18,go to approriate shelf,process activity,robot,62r,shelf,49s
5257RP,14381,2017-12-25 10:36:18,2017-12-25 10:51:18,reduce speed,process activity,robot,61r,shelf,440s
5257RP,14374,2017-12-25 10:23:18,2017-12-25 10:51:18,move shelf to dock,process activity,robot,61r,shelf,440s
6391RP,14393,2017-12-25 10:53:18,2017-12-25 10:58:18,putdown current shelf,process activity,robot,14r,shelf,89s
6995RP,14391,2017-12-25 10:52:18,2017-12-25 11:02:18,move shelf to dock,process activity,robot,62r,shelf,49s
6995RP,14403,2017-12-25 11:07:18,2017-12-25 11:10:18,move shelf from dock,process activity,robot,62r,shelf,49s
5646RP,14405,2017-12-25 11:08:18,2017-12-25 11:11:18,putdown current shelf,process activity,robot,99r,shelf,420s
6391RP,14395,2017-12-25 10:59:18,2017-12-25 11:12:18,go to approriate shelf,process activity,robot,14r,shelf,1s
1087RP,14411,2017-12-25 11:17:18,2017-12-25 11:23:18,putdown current shelf,process activity,robot,41r,shelf,344s
5646RP,14406,2017-12-25 11:12:18,2017-12-25 11:26:18,go to approriate shelf,process activity,robot,99r,shelf,61s
6391RP,14418,2017-12-25 11:28:18,2017-12-25 11:32:18,reduce speed,process activity,robot,14r,shelf,1s
6391RP,14408,2017-12-25 11:14:18,2017-12-25 11:32:18,move shelf to dock,process activity,robot,14r,shelf,1s
1087RP,14413,2017-12-25 11:23:18,2017-12-25 11:37:18,go to approriate shelf,process activity,robot,41r,shelf,470s
6391RP,14425,2017-12-25 11:37:18,2017-12-25 11:45:18,move shelf from dock,process activity,robot,14r,shelf,1s
5646RP,14430,2017-12-25 11:40:18,2017-12-25 11:53:18,reduce speed,process activity,robot,99r,shelf,61s
5646RP,14419,2017-12-25 11:28:18,2017-12-25 11:53:18,move shelf to dock,process activity,robot,99r,shelf,61s
5436RP,14440,2017-12-25 11:57:18,2017-12-25 12:04:18,putdown current shelf,process activity,robot,98r,shelf,451s
1087RP,14433,2017-12-25 11:52:18,2017-12-25 12:05:18,reduce speed,process activity,robot,41r,shelf,470s
1087RP,14428,2017-12-25 11:39:18,2017-12-25 12:05:18,move shelf to dock,process activity,robot,41r,shelf,470s
5646RP,14443,2017-12-25 12:03:18,2017-12-25 12:07:18,move shelf from dock,process activity,robot,99r,shelf,61s
5436RP,14444,2017-12-25 12:04:18,2017-12-25 12:18:18,go to approriate shelf,process activity,robot,98r,shelf,385s
4605RP,14455,2017-12-25 12:14:18,2017-12-25 12:22:18,putdown current shelf,process activity,robot,55r,shelf,429s
1087RP,14450,2017-12-25 12:10:18,2017-12-25 12:22:18,move shelf from dock,process activity,robot,41r,shelf,470s
5436RP,14458,2017-12-25 12:20:18,2017-12-25 12:25:18,move shelf to dock,process activity,robot,98r,shelf,385s
8951RP,14463,2017-12-25 12:25:18,2017-12-25 12:27:18,putdown current shelf,process activity,robot,60r,shelf,367s
6650RP,14462,2017-12-25 12:25:18,2017-12-25 12:28:18,putdown current shelf,process activity,robot,24r,shelf,374s
