Event Id,Chip Name,Timestamp,Item Id
19049SR,shelfMoved,2017-12-29 08:58:18,146s
19051SR,shelfDelivered,2017-12-29 09:02:18,146s
19064SR,shelfDelivered,2017-12-29 09:19:18,304s
19072SR,shelfMoved,2017-12-29 09:27:18,11s
19086SR,shelfMoved,2017-12-29 09:46:18,287s
19092SR,shelfMoved,2017-12-29 09:59:18,20s
19095SR,shelfDelivered,2017-12-29 10:02:18,287s
19106SR,shelfDelivered,2017-12-29 10:17:18,20s
19119SR,shelfMoved,2017-12-29 10:38:18,421s
19130SR,shelfDelivered,2017-12-29 10:55:18,421s
19138SR,shelfMoved,2017-12-29 11:12:18,305s
19152SR,shelfMoved,2017-12-29 11:29:18,416s
19156SR,shelfMoved,2017-12-29 11:34:18,254s
19161SR,shelfDelivered,2017-12-29 11:41:18,305s
19166SR,shelfDelivered,2017-12-29 11:44:18,416s
19178SR,shelfDelivered,2017-12-29 11:57:18,254s
19181SR,shelfMoved,2017-12-29 12:00:18,290s
19204SR,shelfDelivered,2017-12-29 12:30:18,290s
19218SR,shelfMoved,2017-12-29 12:50:18,120s
19223SR,shelfDelivered,2017-12-29 12:55:18,120s
19231SR,shelfMoved,2017-12-29 13:02:18,490s
19232SR,shelfMoved,2017-12-29 13:04:18,294s
19238SR,shelfDelivered,2017-12-29 13:08:18,294s
19250SR,shelfMoved,2017-12-29 13:25:18,311s
19251SR,shelfDelivered,2017-12-29 13:26:18,490s
19263SR,shelfDelivered,2017-12-29 13:40:18,311s
19271SR,shelfMoved,2017-12-29 13:52:18,115s
19292SR,shelfMoved,2017-12-29 14:39:18,149s
19296SR,shelfMoved,2017-12-29 14:44:18,47s
19304SR,shelfMoved,2017-12-29 14:52:18,23s
19310SR,shelfDelivered,2017-12-29 14:57:18,149s
19311SR,shelfDelivered,2017-12-29 14:58:18,47s
19326SR,shelfMoved,2017-12-29 15:08:18,284s
19328SR,shelfDelivered,2017-12-29 15:10:18,23s
19333SR,shelfMoved,2017-12-29 15:14:18,439s
19340SR,shelfDelivered,2017-12-29 15:21:18,439s
19348SR,shelfDelivered,2017-12-29 15:32:18,284s
19351SR,shelfMoved,2017-12-29 15:38:18,403s
19356SR,shelfDelivered,2017-12-29 15:46:18,403s
19365SR,shelfMoved,2017-12-29 15:57:18,358s
19380SR,shelfDelivered,2017-12-29 16:23:18,358s
19383SR,shelfMoved,2017-12-29 16:25:18,188s
19392SR,shelfDelivered,2017-12-29 16:40:18,188s
19405SR,shelfMoved,2017-12-29 17:06:18,445s
19420SR,shelfDelivered,2017-12-29 17:27:18,445s
19424SR,shelfMoved,2017-12-29 17:29:18,162s
19438SR,shelfMoved,2017-12-29 17:42:18,392s
19440SR,shelfMoved,2017-12-29 17:45:18,185s
19443SR,shelfDelivered,2017-12-29 17:47:18,162s
19454SR,shelfDelivered,2017-12-29 18:00:18,185s
19462SR,shelfDelivered,2017-12-29 18:06:18,392s
19464SR,shelfMoved,2017-12-29 18:06:18,137s
19470SR,shelfDelivered,2017-12-29 18:19:18,137s
19482SR,shelfMoved,2017-12-29 18:43:18,410s
19484SR,shelfDelivered,2017-12-29 18:48:18,410s
19499SR,shelfMoved,2017-12-29 19:04:18,313s
19508SR,shelfDelivered,2017-12-29 19:25:18,313s
19514SR,shelfMoved,2017-12-29 19:28:18,482s
19519SR,shelfMoved,2017-12-29 19:33:18,24s
19531SR,shelfDelivered,2017-12-29 19:49:18,482s
19534SR,shelfMoved,2017-12-29 19:52:18,335s
19542SR,shelfDelivered,2017-12-29 19:58:18,24s
19553SR,shelfMoved,2017-12-29 20:08:18,320s
19555SR,shelfDelivered,2017-12-29 20:13:18,320s
19556SR,shelfDelivered,2017-12-29 20:14:18,335s
19576SR,shelfMoved,2017-12-29 20:50:18,276s
19582SR,shelfDelivered,2017-12-29 21:03:18,276s
19594SR,shelfMoved,2017-12-29 21:24:18,83s
19608SR,shelfDelivered,2017-12-29 21:40:18,83s
19616SR,shelfMoved,2017-12-29 21:54:18,205s
19625SR,shelfDelivered,2017-12-29 22:08:18,205s
19628SR,shelfMoved,2017-12-29 22:13:18,417s
19638SR,shelfDelivered,2017-12-29 22:27:18,417s
19651SR,shelfMoved,2017-12-29 22:38:18,52s
19657SR,shelfMoved,2017-12-29 22:43:18,39s
19660SR,shelfDelivered,2017-12-29 22:47:18,39s
19663SR,shelfMoved,2017-12-29 22:50:18,16s
19670SR,shelfDelivered,2017-12-29 22:54:18,52s
19677SR,shelfDelivered,2017-12-29 23:01:18,16s
19699SR,shelfMoved,2017-12-29 23:30:18,336s
19703SR,shelfMoved,2017-12-29 23:33:18,412s
19707SR,shelfDelivered,2017-12-29 23:37:18,336s
19719SR,shelfDelivered,2017-12-29 23:55:18,412s
19732SR,shelfMoved,2017-12-30 00:12:18,195s
19737SR,shelfMoved,2017-12-30 00:18:18,307s
19744SR,shelfDelivered,2017-12-30 00:26:18,195s
19746SR,shelfMoved,2017-12-30 00:28:18,162s
19748SR,shelfDelivered,2017-12-30 00:30:18,307s
19757SR,shelfDelivered,2017-12-30 00:35:18,162s
19772SR,shelfMoved,2017-12-30 00:48:18,155s
19774SR,shelfMoved,2017-12-30 00:50:18,188s
19777SR,shelfDelivered,2017-12-30 00:56:18,155s
19786SR,shelfMoved,2017-12-30 01:05:18,142s
19788SR,shelfDelivered,2017-12-30 01:12:18,188s
19794SR,shelfDelivered,2017-12-30 01:16:18,142s
19811SR,shelfMoved,2017-12-30 01:30:18,344s
19813SR,shelfMoved,2017-12-30 01:35:18,116s
19816SR,shelfDelivered,2017-12-30 01:43:18,344s
19830SR,shelfDelivered,2017-12-30 02:02:18,116s
19841SR,shelfMoved,2017-12-30 02:10:18,104s
19847SR,shelfDelivered,2017-12-30 02:17:18,104s
19853SR,shelfMoved,2017-12-30 02:22:18,230s
19861SR,shelfMoved,2017-12-30 02:28:18,36s
19869SR,shelfDelivered,2017-12-30 02:46:18,230s
19871SR,shelfDelivered,2017-12-30 02:48:18,36s
19887SR,shelfMoved,2017-12-30 03:02:18,214s
19897SR,shelfDelivered,2017-12-30 03:20:18,214s
19906SR,shelfMoved,2017-12-30 03:32:18,396s
19910SR,shelfDelivered,2017-12-30 03:42:18,396s
19927SR,shelfMoved,2017-12-30 04:07:18,210s
19936SR,shelfDelivered,2017-12-30 04:20:18,210s
19952SR,shelfMoved,2017-12-30 04:45:18,348s
19959SR,shelfDelivered,2017-12-30 04:54:18,348s
19965SR,shelfMoved,2017-12-30 05:00:18,375s
19976SR,shelfMoved,2017-12-30 05:25:18,297s
19978SR,shelfDelivered,2017-12-30 05:28:18,375s
19983SR,shelfMoved,2017-12-30 05:34:18,490s
19992SR,shelfDelivered,2017-12-30 05:42:18,490s
19997SR,shelfDelivered,2017-12-30 05:53:18,297s
20015SR,shelfMoved,2017-12-30 06:11:18,416s
20021SR,shelfMoved,2017-12-30 06:17:18,56s
20025SR,shelfDelivered,2017-12-30 06:20:18,416s
20026SR,shelfMoved,2017-12-30 06:22:18,129s
20028SR,shelfDelivered,2017-12-30 06:23:18,56s
20038SR,shelfDelivered,2017-12-30 06:29:18,129s
20045SR,shelfMoved,2017-12-30 06:36:18,43s
20048SR,shelfDelivered,2017-12-30 06:39:18,43s
20060SR,shelfMoved,2017-12-30 07:02:18,244s
20062SR,shelfDelivered,2017-12-30 07:11:18,244s
20076SR,shelfMoved,2017-12-30 07:22:18,368s
20080SR,shelfMoved,2017-12-30 07:32:18,438s
20082SR,shelfDelivered,2017-12-30 07:37:18,438s
20093SR,shelfDelivered,2017-12-30 07:47:18,368s
20105SR,shelfMoved,2017-12-30 08:08:18,393s
20111SR,shelfDelivered,2017-12-30 08:24:18,393s
20127SR,shelfMoved,2017-12-30 09:10:18,368s
20131SR,shelfMoved,2017-12-30 09:14:18,419s
20136SR,shelfDelivered,2017-12-30 09:17:18,368s
20148SR,shelfDelivered,2017-12-30 09:29:18,419s
20159SR,shelfMoved,2017-12-30 09:48:18,284s
20161SR,shelfDelivered,2017-12-30 09:55:18,284s
20173SR,shelfMoved,2017-12-30 10:16:18,263s
20196SR,shelfMoved,2017-12-30 10:55:18,98s
20197SR,shelfMoved,2017-12-30 10:55:18,327s
20206SR,shelfMoved,2017-12-30 11:13:18,184s
20209SR,shelfDelivered,2017-12-30 11:16:18,327s
20213SR,shelfDelivered,2017-12-30 11:18:18,98s
20224SR,shelfDelivered,2017-12-30 11:31:18,184s
20243SR,shelfMoved,2017-12-30 11:55:18,242s
20248SR,shelfDelivered,2017-12-30 12:11:18,242s
20261SR,shelfMoved,2017-12-30 12:32:18,371s
20274SR,shelfDelivered,2017-12-30 13:01:18,371s
20303SR,shelfMoved,2017-12-30 14:08:18,203s
20306SR,shelfMoved,2017-12-30 14:10:18,169s
20317SR,shelfDelivered,2017-12-30 14:20:18,203s
20323SR,shelfMoved,2017-12-30 14:24:18,230s
20324SR,shelfMoved,2017-12-30 14:26:18,110s
20335SR,shelfMoved,2017-12-30 14:32:18,178s
20337SR,shelfDelivered,2017-12-30 14:36:18,230s
20347SR,shelfDelivered,2017-12-30 14:44:18,169s
20354SR,shelfDelivered,2017-12-30 14:51:18,110s
20355SR,shelfMoved,2017-12-30 14:51:18,109s
20364SR,shelfDelivered,2017-12-30 15:00:18,178s
20372SR,shelfDelivered,2017-12-30 15:05:18,109s
20389SR,shelfMoved,2017-12-30 15:26:18,306s
20393SR,shelfMoved,2017-12-30 15:31:18,134s
20406SR,shelfMoved,2017-12-30 15:44:18,324s
20409SR,shelfDelivered,2017-12-30 15:49:18,324s
20411SR,shelfDelivered,2017-12-30 15:51:18,134s
20415SR,shelfDelivered,2017-12-30 15:54:18,306s
20420SR,shelfMoved,2017-12-30 15:58:18,428s
20433SR,shelfMoved,2017-12-30 16:12:18,282s
20441SR,shelfDelivered,2017-12-30 16:20:18,428s
20451SR,shelfDelivered,2017-12-30 16:33:18,282s
20461SR,shelfMoved,2017-12-30 16:44:18,393s
20475SR,shelfDelivered,2017-12-30 17:09:18,393s
20485SR,shelfMoved,2017-12-30 17:19:18,300s
20495SR,shelfMoved,2017-12-30 17:29:18,383s
20506SR,shelfMoved,2017-12-30 17:38:18,323s
20508SR,shelfDelivered,2017-12-30 17:40:18,300s
20519SR,shelfDelivered,2017-12-30 17:52:18,323s
20522SR,shelfDelivered,2017-12-30 17:56:18,383s
20526SR,shelfMoved,2017-12-30 18:00:18,125s
20542SR,shelfDelivered,2017-12-30 18:14:18,125s
20546SR,shelfMoved,2017-12-30 18:17:18,319s
20552SR,shelfMoved,2017-12-30 18:26:18,190s
20558SR,shelfDelivered,2017-12-30 18:35:18,190s
20561SR,shelfDelivered,2017-12-30 18:42:18,319s
20579SR,shelfMoved,2017-12-30 19:07:18,90s
20586SR,shelfMoved,2017-12-30 19:16:18,369s
20590SR,shelfDelivered,2017-12-30 19:23:18,90s
20601SR,shelfDelivered,2017-12-30 19:36:18,369s
20612SR,shelfMoved,2017-12-30 19:50:18,434s
20623SR,shelfMoved,2017-12-30 20:09:18,226s
20629SR,shelfDelivered,2017-12-30 20:16:18,434s
20632SR,shelfDelivered,2017-12-30 20:19:18,226s
20650SR,shelfMoved,2017-12-30 20:39:18,173s
20654SR,shelfMoved,2017-12-30 20:46:18,318s
20667SR,shelfDelivered,2017-12-30 21:03:18,318s
20676SR,shelfDelivered,2017-12-30 21:08:18,173s
20690SR,shelfMoved,2017-12-30 21:28:18,112s
20698SR,shelfDelivered,2017-12-30 21:43:18,112s
20708SR,shelfMoved,2017-12-30 21:56:18,66s
20715SR,shelfDelivered,2017-12-30 22:11:18,66s
20730SR,shelfMoved,2017-12-30 22:27:18,219s
20734SR,shelfDelivered,2017-12-30 22:34:18,219s
20743SR,shelfMoved,2017-12-30 22:45:18,92s
20752SR,shelfDelivered,2017-12-30 22:55:18,92s
20757SR,shelfMoved,2017-12-30 22:59:18,416s
20766SR,shelfDelivered,2017-12-30 23:19:18,416s
20796SR,shelfMoved,2017-12-31 00:29:18,441s
20799SR,shelfMoved,2017-12-31 00:33:18,343s
20802SR,shelfDelivered,2017-12-31 00:38:18,343s
20805SR,shelfMoved,2017-12-31 00:40:18,381s
20812SR,shelfDelivered,2017-12-31 00:46:18,441s
20821SR,shelfDelivered,2017-12-31 00:57:18,381s
20832SR,shelfMoved,2017-12-31 01:17:18,248s
20836SR,shelfDelivered,2017-12-31 01:25:18,248s
20844SR,shelfMoved,2017-12-31 01:40:18,63s
20856SR,shelfDelivered,2017-12-31 01:57:18,63s
20870SR,shelfMoved,2017-12-31 02:12:18,65s
20876SR,shelfMoved,2017-12-31 02:22:18,227s
20879SR,shelfDelivered,2017-12-31 02:31:18,227s
20887SR,shelfDelivered,2017-12-31 02:39:18,65s
20909SR,shelfMoved,2017-12-31 03:14:18,288s
20910SR,shelfMoved,2017-12-31 03:15:18,368s
20919SR,shelfMoved,2017-12-31 03:20:18,192s
20922SR,shelfDelivered,2017-12-31 03:23:18,368s
20931SR,shelfDelivered,2017-12-31 03:30:18,192s
20938SR,shelfDelivered,2017-12-31 03:42:18,288s
20951SR,shelfMoved,2017-12-31 03:53:18,69s
20953SR,shelfMoved,2017-12-31 03:55:18,271s
20956SR,shelfDelivered,2017-12-31 03:59:18,69s
20971SR,shelfMoved,2017-12-31 04:20:18,243s
20975SR,shelfDelivered,2017-12-31 04:22:18,271s
20983SR,shelfDelivered,2017-12-31 04:38:18,243s
20996SR,shelfMoved,2017-12-31 04:57:18,317s
21008SR,shelfMoved,2017-12-31 05:12:18,438s
21014SR,shelfDelivered,2017-12-31 05:17:18,317s
21029SR,shelfMoved,2017-12-31 05:37:18,156s
21030SR,shelfDelivered,2017-12-31 05:37:18,438s
21047SR,shelfMoved,2017-12-31 05:51:18,45s
21049SR,shelfMoved,2017-12-31 05:53:18,133s
21050SR,shelfDelivered,2017-12-31 05:53:18,156s
21061SR,shelfDelivered,2017-12-31 06:06:18,45s
21069SR,shelfDelivered,2017-12-31 06:12:18,133s
21078SR,shelfMoved,2017-12-31 06:18:18,94s
21085SR,shelfMoved,2017-12-31 06:30:18,208s
21088SR,shelfMoved,2017-12-31 06:33:18,434s
21090SR,shelfDelivered,2017-12-31 06:34:18,94s
21105SR,shelfDelivered,2017-12-31 06:45:18,434s
21119SR,shelfDelivered,2017-12-31 06:59:18,208s
21124SR,shelfMoved,2017-12-31 07:02:18,301s
21128SR,shelfMoved,2017-12-31 07:05:18,280s
21138SR,shelfDelivered,2017-12-31 07:18:18,301s
21144SR,shelfMoved,2017-12-31 07:25:18,88s
21146SR,shelfDelivered,2017-12-31 07:32:18,280s
21149SR,shelfDelivered,2017-12-31 07:33:18,88s
21168SR,shelfMoved,2017-12-31 08:05:18,132s
21182SR,shelfDelivered,2017-12-31 08:33:18,132s
21191SR,shelfMoved,2017-12-31 08:38:18,89s
21199SR,shelfMoved,2017-12-31 08:50:18,137s
21201SR,shelfDelivered,2017-12-31 08:53:18,89s
21208SR,shelfMoved,2017-12-31 08:57:18,72s
21215SR,shelfDelivered,2017-12-31 09:03:18,137s
21230SR,shelfMoved,2017-12-31 09:23:18,117s
21238SR,shelfDelivered,2017-12-31 09:28:18,72s
21246SR,shelfMoved,2017-12-31 09:35:18,177s
21256SR,shelfDelivered,2017-12-31 09:50:18,117s
21257SR,shelfMoved,2017-12-31 09:52:18,154s
21261SR,shelfDelivered,2017-12-31 09:55:18,177s
21278SR,shelfDelivered,2017-12-31 10:19:18,154s
21292SR,shelfMoved,2017-12-31 10:47:18,62s
21300SR,shelfMoved,2017-12-31 10:55:18,312s
21311SR,shelfDelivered,2017-12-31 11:17:18,312s
21313SR,shelfDelivered,2017-12-31 11:18:18,62s
21332SR,shelfMoved,2017-12-31 11:32:18,375s
21334SR,shelfMoved,2017-12-31 11:39:18,329s
21348SR,shelfDelivered,2017-12-31 11:59:18,375s
21352SR,shelfDelivered,2017-12-31 12:02:18,329s
21356SR,shelfMoved,2017-12-31 12:03:18,298s
21371SR,shelfDelivered,2017-12-31 12:31:18,298s
21374SR,shelfMoved,2017-12-31 12:37:18,454s
21390SR,shelfMoved,2017-12-31 12:51:18,434s
21404SR,shelfMoved,2017-12-31 13:04:18,461s
21405SR,shelfMoved,2017-12-31 13:04:18,49s
21408SR,shelfMoved,2017-12-31 13:06:18,194s
21409SR,shelfDelivered,2017-12-31 13:07:18,454s
21416SR,shelfDelivered,2017-12-31 13:13:18,194s
21422SR,shelfDelivered,2017-12-31 13:18:18,434s
21430SR,shelfDelivered,2017-12-31 13:28:18,461s
21434SR,shelfDelivered,2017-12-31 13:32:18,49s
21454SR,shelfMoved,2017-12-31 13:54:18,491s
21466SR,shelfDelivered,2017-12-31 14:12:18,491s
21472SR,shelfMoved,2017-12-31 14:16:18,478s
21477SR,shelfMoved,2017-12-31 14:24:18,448s
21483SR,shelfDelivered,2017-12-31 14:27:18,478s
21484SR,shelfDelivered,2017-12-31 14:28:18,448s
21499SR,shelfMoved,2017-12-31 14:47:18,150s
21505SR,shelfMoved,2017-12-31 14:58:18,226s
21511SR,shelfDelivered,2017-12-31 15:01:18,150s
21529SR,shelfMoved,2017-12-31 15:38:18,212s
21536SR,shelfMoved,2017-12-31 15:41:18,149s
21549SR,shelfDelivered,2017-12-31 15:59:18,212s
21550SR,shelfDelivered,2017-12-31 16:01:18,149s
21555SR,shelfMoved,2017-12-31 16:04:18,377s
21570SR,shelfDelivered,2017-12-31 16:21:18,377s
21581SR,shelfMoved,2017-12-31 16:38:18,436s
21589SR,shelfMoved,2017-12-31 16:43:18,183s
21595SR,shelfDelivered,2017-12-31 16:55:18,436s
21606SR,shelfMoved,2017-12-31 17:04:18,67s
21612SR,shelfDelivered,2017-12-31 17:08:18,183s
21617SR,shelfDelivered,2017-12-31 17:12:18,67s
21624SR,shelfMoved,2017-12-31 17:16:18,297s
21637SR,shelfDelivered,2017-12-31 17:28:18,297s
21651SR,shelfMoved,2017-12-31 17:48:18,469s
21657SR,shelfMoved,2017-12-31 17:53:18,147s
21665SR,shelfDelivered,2017-12-31 17:59:18,469s
21671SR,shelfMoved,2017-12-31 18:07:18,33s
21679SR,shelfDelivered,2017-12-31 18:12:18,33s
21684SR,shelfMoved,2017-12-31 18:18:18,202s
21687SR,shelfDelivered,2017-12-31 18:20:18,147s
21699SR,shelfDelivered,2017-12-31 18:34:18,202s
21710SR,shelfMoved,2017-12-31 18:49:18,470s
21713SR,shelfDelivered,2017-12-31 18:58:18,470s
21725SR,shelfMoved,2017-12-31 19:12:18,290s
21737SR,shelfDelivered,2017-12-31 19:31:18,290s
21741SR,shelfMoved,2017-12-31 19:34:18,468s
21754SR,shelfDelivered,2017-12-31 19:53:18,468s
21770SR,shelfMoved,2017-12-31 20:21:18,129s
21772SR,shelfDelivered,2017-12-31 20:24:18,129s
21775SR,shelfMoved,2017-12-31 20:28:18,490s
21779SR,shelfDelivered,2017-12-31 20:37:18,490s
21803SR,shelfMoved,2017-12-31 21:22:18,215s
21806SR,shelfDelivered,2017-12-31 21:26:18,215s
21814SR,shelfMoved,2017-12-31 21:38:18,88s
21819SR,shelfDelivered,2017-12-31 21:44:18,88s
21831SR,shelfMoved,2017-12-31 22:02:18,31s
21837SR,shelfMoved,2017-12-31 22:07:18,346s
21840SR,shelfDelivered,2017-12-31 22:12:18,346s
21849SR,shelfDelivered,2017-12-31 22:29:18,31s
21855SR,shelfMoved,2017-12-31 22:40:18,407s
21860SR,shelfDelivered,2017-12-31 22:47:18,407s
21864SR,shelfMoved,2017-12-31 22:53:18,158s
21872SR,shelfDelivered,2017-12-31 23:13:18,158s
21884SR,shelfMoved,2017-12-31 23:22:18,137s
21896SR,shelfMoved,2017-12-31 23:41:18,57s
21901SR,shelfDelivered,2017-12-31 23:48:18,137s
21911SR,shelfDelivered,2017-12-31 23:57:18,57s
21920SR,shelfMoved,2018-01-01 00:15:18,117s
21929SR,shelfDelivered,2018-01-01 00:42:18,117s
21945SR,shelfMoved,2018-01-01 01:09:18,335s
21956SR,shelfDelivered,2018-01-01 01:32:18,335s
21963SR,shelfMoved,2018-01-01 01:39:18,221s
21969SR,shelfMoved,2018-01-01 01:46:18,70s
21980SR,shelfDelivered,2018-01-01 01:57:18,221s
21984SR,shelfDelivered,2018-01-01 02:03:18,70s
21985SR,shelfMoved,2018-01-01 02:04:18,122s
21991SR,shelfDelivered,2018-01-01 02:08:18,122s
22014SR,shelfMoved,2018-01-01 03:05:18,214s
22025SR,shelfMoved,2018-01-01 03:23:18,450s
22027SR,shelfDelivered,2018-01-01 03:25:18,214s
22036SR,shelfDelivered,2018-01-01 03:38:18,450s
22037SR,shelfMoved,2018-01-01 03:38:18,377s
22046SR,shelfDelivered,2018-01-01 03:54:18,377s
22055SR,shelfMoved,2018-01-01 04:15:18,292s
22063SR,shelfDelivered,2018-01-01 04:38:18,292s
22078SR,shelfMoved,2018-01-01 04:53:18,128s
22086SR,shelfMoved,2018-01-01 05:06:18,38s
22094SR,shelfDelivered,2018-01-01 05:17:18,128s
22107SR,shelfDelivered,2018-01-01 05:28:18,38s
22108SR,shelfMoved,2018-01-01 05:29:18,180s
22115SR,shelfDelivered,2018-01-01 05:35:18,180s
22121SR,shelfMoved,2018-01-01 05:44:18,319s
22130SR,shelfDelivered,2018-01-01 06:05:18,319s
22144SR,shelfMoved,2018-01-01 06:21:18,66s
22151SR,shelfDelivered,2018-01-01 06:42:18,66s
22159SR,shelfMoved,2018-01-01 06:47:18,324s
22170SR,shelfDelivered,2018-01-01 07:02:18,324s
22182SR,shelfMoved,2018-01-01 07:22:18,482s
22188SR,shelfMoved,2018-01-01 07:28:18,284s
22193SR,shelfDelivered,2018-01-01 07:32:18,284s
22203SR,shelfMoved,2018-01-01 07:51:18,171s
22205SR,shelfDelivered,2018-01-01 07:53:18,482s
22222SR,shelfMoved,2018-01-01 08:20:18,30s
22223SR,shelfDelivered,2018-01-01 08:21:18,171s
22239SR,shelfDelivered,2018-01-01 08:40:18,30s
22245SR,shelfMoved,2018-01-01 08:44:18,457s
22261SR,shelfMoved,2018-01-01 09:01:18,298s
22264SR,shelfDelivered,2018-01-01 09:07:18,298s
22267SR,shelfDelivered,2018-01-01 09:09:18,457s
22278SR,shelfMoved,2018-01-01 09:17:18,13s
22287SR,shelfMoved,2018-01-01 09:33:18,226s
22290SR,shelfDelivered,2018-01-01 09:38:18,13s
22302SR,shelfDelivered,2018-01-01 09:55:18,226s
22313SR,shelfMoved,2018-01-01 10:07:18,418s
22324SR,shelfMoved,2018-01-01 10:19:18,234s
22330SR,shelfDelivered,2018-01-01 10:30:18,234s
22334SR,shelfDelivered,2018-01-01 10:32:18,418s
22356SR,shelfMoved,2018-01-01 10:54:18,410s
22358SR,shelfMoved,2018-01-01 10:56:18,178s
22368SR,shelfDelivered,2018-01-01 11:08:18,178s
22379SR,shelfMoved,2018-01-01 11:18:18,49s
22380SR,shelfMoved,2018-01-01 11:18:18,106s
22383SR,shelfDelivered,2018-01-01 11:20:18,410s
22396SR,shelfDelivered,2018-01-01 11:36:18,49s
22406SR,shelfDelivered,2018-01-01 11:46:18,106s
22418SR,shelfMoved,2018-01-01 12:04:18,5s
22425SR,shelfMoved,2018-01-01 12:14:18,249s
22427SR,shelfDelivered,2018-01-01 12:19:18,249s
22438SR,shelfDelivered,2018-01-01 12:27:18,5s
22448SR,shelfMoved,2018-01-01 12:35:18,125s
22463SR,shelfDelivered,2018-01-01 12:53:18,125s
22465SR,shelfMoved,2018-01-01 12:55:18,115s
22468SR,shelfMoved,2018-01-01 12:58:18,28s
22469SR,shelfDelivered,2018-01-01 13:00:18,115s
22483SR,shelfDelivered,2018-01-01 13:13:18,28s
22491SR,shelfMoved,2018-01-01 13:22:18,62s
22500SR,shelfDelivered,2018-01-01 13:28:18,62s
22506SR,shelfMoved,2018-01-01 13:36:18,134s
22513SR,shelfDelivered,2018-01-01 13:41:18,134s
22525SR,shelfMoved,2018-01-01 13:59:18,324s
22532SR,shelfMoved,2018-01-01 14:06:18,332s
22548SR,shelfDelivered,2018-01-01 14:28:18,324s
22551SR,shelfDelivered,2018-01-01 14:32:18,332s
22557SR,shelfMoved,2018-01-01 14:38:18,434s
22566SR,shelfDelivered,2018-01-01 15:01:18,434s
22583SR,shelfMoved,2018-01-01 15:35:18,34s
22598SR,shelfDelivered,2018-01-01 16:00:18,34s
22604SR,shelfMoved,2018-01-01 16:09:18,171s
22613SR,shelfMoved,2018-01-01 16:18:18,79s
22618SR,shelfDelivered,2018-01-01 16:23:18,171s
22630SR,shelfMoved,2018-01-01 16:33:18,60s
22636SR,shelfDelivered,2018-01-01 16:41:18,79s
22637SR,shelfDelivered,2018-01-01 16:42:18,60s
22654SR,shelfMoved,2018-01-01 16:55:18,28s
22660SR,shelfMoved,2018-01-01 17:06:18,317s
22662SR,shelfDelivered,2018-01-01 17:10:18,28s
22674SR,shelfDelivered,2018-01-01 17:21:18,317s
22687SR,shelfMoved,2018-01-01 17:31:18,151s
22692SR,shelfMoved,2018-01-01 17:42:18,489s
22693SR,shelfMoved,2018-01-01 17:44:18,347s
22708SR,shelfDelivered,2018-01-01 17:59:18,151s
22709SR,shelfMoved,2018-01-01 18:01:18,468s
22716SR,shelfDelivered,2018-01-01 18:05:18,347s
22727SR,shelfMoved,2018-01-01 18:15:18,353s
22729SR,shelfDelivered,2018-01-01 18:18:18,468s
22730SR,shelfDelivered,2018-01-01 18:20:18,489s
22733SR,shelfDelivered,2018-01-01 18:22:18,353s
22755SR,shelfMoved,2018-01-01 19:01:18,384s
22764SR,shelfDelivered,2018-01-01 19:19:18,384s
22777SR,shelfMoved,2018-01-01 19:33:18,65s
22792SR,shelfDelivered,2018-01-01 19:59:18,65s
22794SR,shelfMoved,2018-01-01 20:01:18,9s
22802SR,shelfDelivered,2018-01-01 20:14:18,9s
22812SR,shelfMoved,2018-01-01 20:29:18,136s
22815SR,shelfDelivered,2018-01-01 20:45:18,136s
22831SR,shelfMoved,2018-01-01 21:07:18,151s
22846SR,shelfMoved,2018-01-01 21:28:18,434s
22854SR,shelfDelivered,2018-01-01 21:33:18,151s
22859SR,shelfMoved,2018-01-01 21:36:18,234s
22863SR,shelfDelivered,2018-01-01 21:40:18,434s
22867SR,shelfMoved,2018-01-01 21:45:18,132s
22870SR,shelfDelivered,2018-01-01 21:48:18,234s
22873SR,shelfMoved,2018-01-01 21:53:18,106s
22884SR,shelfDelivered,2018-01-01 22:13:18,132s
22889SR,shelfDelivered,2018-01-01 22:20:18,106s
22902SR,shelfMoved,2018-01-01 22:46:18,135s
22914SR,shelfMoved,2018-01-01 23:12:18,352s
22916SR,shelfDelivered,2018-01-01 23:14:18,135s
22918SR,shelfDelivered,2018-01-01 23:15:18,352s
22939SR,shelfMoved,2018-01-01 23:43:18,404s
22944SR,shelfMoved,2018-01-01 23:58:18,471s
22953SR,shelfDelivered,2018-01-02 00:10:18,404s
22962SR,shelfMoved,2018-01-02 00:23:18,414s
22963SR,shelfDelivered,2018-01-02 00:25:18,471s
22975SR,shelfDelivered,2018-01-02 00:34:18,414s
22988SR,shelfMoved,2018-01-02 01:04:18,336s
22990SR,shelfDelivered,2018-01-02 01:07:18,336s
23002SR,shelfMoved,2018-01-02 01:41:18,310s
23006SR,shelfDelivered,2018-01-02 01:46:18,310s
23014SR,shelfMoved,2018-01-02 01:58:18,163s
23024SR,shelfDelivered,2018-01-02 02:25:18,163s
23035SR,shelfMoved,2018-01-02 02:43:18,221s
23043SR,shelfDelivered,2018-01-02 03:07:18,221s
23059SR,shelfMoved,2018-01-02 03:45:18,5s
23062SR,shelfDelivered,2018-01-02 03:53:18,5s
23097SR,shelfMoved,2018-01-02 05:38:18,14s
23103SR,shelfDelivered,2018-01-02 05:53:18,14s
23123SR,shelfMoved,2018-01-02 06:35:18,263s
