Case Id,Event Id,Start Timestamp,End Timesstamp,Event name,Event type,Ressource Group,Ressource Id
38,5230,2017-08-26 19:04:28,2017-08-26 19:07:45,go to approriate shelf,process activity,robot,1
325,5235,2017-08-26 19:05:48,2017-08-26 19:08:49,do extra check,manual activity ,clerk,1
325,5238,2017-08-26 19:08:49,2017-08-26 19:09:55,Package product,manual activity ,clerk,1
1036,5244,2017-08-26 19:11:01,2017-08-26 19:11:01,putdown current shelf,process activity,robot,2
865,5236,2017-08-26 19:05:48,2017-08-26 19:11:01,go to approriate shelf,process activity,robot,3
945,5234,2017-08-26 19:05:48,2017-08-26 19:13:47,go to approriate shelf,process activity,robot,0
865,5248,2017-08-26 19:12:28,2017-08-26 19:14:56,move shelf to dock,process activity,robot,3
38,5247,2017-08-26 19:12:28,2017-08-26 19:18:56,reduce speed,process activity,robot,1
38,5240,2017-08-26 19:09:55,2017-08-26 19:18:56,move shelf to dock,process activity,robot,1
1036,5245,2017-08-26 19:11:01,2017-08-26 19:24:44,go to approriate shelf,process activity,robot,2
865,5256,2017-08-26 19:23:20,2017-08-26 19:28:38,collect product from shelf,manual activity ,clerk,1
945,5261,2017-08-26 19:27:28,2017-08-26 19:34:04,move shelf to dock,process activity,robot,0
1036,5263,2017-08-26 19:28:38,2017-08-26 19:37:57,move shelf to dock,process activity,robot,2
720,5243,2017-08-26 19:11:01,2017-08-26 19:45:43,do extra check,manual activity ,clerk,1
865,5272,2017-08-26 19:42:18,2017-08-26 19:45:43,move shelf from clerk dock,process activity,robot,3
38,5277,2017-08-26 19:45:43,2017-08-26 19:52:50,collect product from shelf,manual activity ,clerk,1
720,5276,2017-08-26 19:45:43,2017-08-26 20:04:21,Package product,manual activity ,clerk,1
38,5291,2017-08-26 20:04:21,2017-08-26 20:05:24,move shelf from clerk dock,process activity,robot,1
945,5289,2017-08-26 20:02:29,2017-08-26 20:07:20,collect product from shelf,manual activity ,clerk,1
38,5294,2017-08-26 20:05:24,2017-08-26 20:10:29,do extra check,manual activity ,clerk,1
385,5296,2017-08-26 20:07:20,2017-08-26 20:10:29,putdown current shelf,process activity,robot,1
1036,5292,2017-08-26 20:04:21,2017-08-26 20:14:58,collect product from shelf,manual activity ,clerk,1
38,5298,2017-08-26 20:10:29,2017-08-26 20:22:41,Package product,manual activity ,clerk,1
385,5303,2017-08-26 20:16:42,2017-08-26 20:24:29,go to approriate shelf,process activity,robot,1
1036,5309,2017-08-26 20:22:41,2017-08-26 20:28:08,move shelf from clerk dock,process activity,robot,2
945,5307,2017-08-26 20:20:46,2017-08-26 20:31:01,move shelf from clerk dock,process activity,robot,0
1388,5313,2017-08-26 20:29:24,2017-08-26 20:35:50,move shelf to dock,process activity,robot,3
865,5315,2017-08-26 20:31:01,2017-08-26 20:39:03,do extra check,manual activity ,clerk,1
376,5321,2017-08-26 20:35:50,2017-08-26 20:39:03,putdown current shelf,process activity,robot,0
385,5320,2017-08-26 20:35:50,2017-08-26 20:40:09,move shelf to dock,process activity,robot,1
376,5328,2017-08-26 20:42:51,2017-08-26 20:47:51,go to approriate shelf,process activity,robot,0
865,5324,2017-08-26 20:39:03,2017-08-26 20:47:51,Package product,manual activity ,clerk,1
1388,5330,2017-08-26 20:44:13,2017-08-26 20:55:20,collect product from shelf,manual activity ,clerk,1
805,5338,2017-08-26 20:53:33,2017-08-26 20:55:20,move shelf to dock,process activity,robot,2
385,5336,2017-08-26 20:52:20,2017-08-26 20:57:02,collect product from shelf,manual activity ,clerk,1
1036,5341,2017-08-26 20:55:20,2017-08-26 21:10:14,do extra check,manual activity ,clerk,1
376,5354,2017-08-26 21:10:14,2017-08-26 21:15:37,reduce speed,process activity,robot,0
376,5340,2017-08-26 20:55:20,2017-08-26 21:15:37,move shelf to dock,process activity,robot,0
385,5352,2017-08-26 21:10:14,2017-08-26 21:16:55,move shelf from clerk dock,process activity,robot,1
1036,5353,2017-08-26 21:10:14,2017-08-26 21:18:44,Package product,manual activity ,clerk,1
1388,5367,2017-08-26 21:28:25,2017-08-26 21:28:25,move shelf from clerk dock,process activity,robot,3
805,5366,2017-08-26 21:28:25,2017-08-26 21:29:38,collect product from shelf,manual activity ,clerk,1
376,5369,2017-08-26 21:28:25,2017-08-26 21:32:50,collect product from shelf,manual activity ,clerk,1
945,5368,2017-08-26 21:28:25,2017-08-26 21:44:35,do extra check,manual activity ,clerk,1
376,5381,2017-08-26 21:45:41,2017-08-26 21:45:41,move shelf from clerk dock,process activity,robot,0
805,5383,2017-08-26 21:45:41,2017-08-26 21:46:42,move shelf from clerk dock,process activity,robot,2
945,5382,2017-08-26 21:45:41,2017-08-26 21:52:45,Package product,manual activity ,clerk,1
668,5389,2017-08-26 21:56:59,2017-08-26 21:59:21,putdown current shelf,process activity,robot,1
385,5392,2017-08-26 21:58:03,2017-08-26 22:01:30,Package product,manual activity ,clerk,1
1143,5394,2017-08-26 21:59:21,2017-08-26 22:03:06,move shelf to dock,process activity,robot,0
668,5395,2017-08-26 21:59:21,2017-08-26 22:04:06,go to approriate shelf,process activity,robot,1
51,5390,2017-08-26 21:56:59,2017-08-26 22:07:49,move shelf to dock,process activity,robot,3
1388,5397,2017-08-26 22:03:06,2017-08-26 22:14:24,Package product,manual activity ,clerk,1
805,5411,2017-08-26 22:19:07,2017-08-26 22:19:07,Package product,manual activity ,clerk,1
668,5406,2017-08-26 22:14:24,2017-08-26 22:22:49,move shelf to dock,process activity,robot,1
51,5412,2017-08-26 22:19:07,2017-08-26 22:24:36,collect product from shelf,manual activity ,clerk,1
1143,5410,2017-08-26 22:19:07,2017-08-26 22:38:05,collect product from shelf,manual activity ,clerk,1
51,5424,2017-08-26 22:38:05,2017-08-26 22:39:29,move shelf from clerk dock,process activity,robot,3
376,5418,2017-08-26 22:28:59,2017-08-26 22:39:29,do extra check,manual activity ,clerk,1
668,5425,2017-08-26 22:38:05,2017-08-26 22:46:18,collect product from shelf,manual activity ,clerk,1
1143,5433,2017-08-26 22:46:18,2017-08-26 22:48:12,move shelf from clerk dock,process activity,robot,0
376,5431,2017-08-26 22:44:48,2017-08-26 22:48:12,Package product,manual activity ,clerk,1
1100,5441,2017-08-26 22:57:57,2017-08-26 23:01:11,putdown current shelf,process activity,robot,2
314,5444,2017-08-26 22:59:37,2017-08-26 23:01:11,move shelf to dock,process activity,robot,3
668,5449,2017-08-26 23:03:59,2017-08-26 23:05:45,move shelf from clerk dock,process activity,robot,1
51,5442,2017-08-26 22:57:57,2017-08-26 23:07:14,Package product,manual activity ,clerk,1
1100,5447,2017-08-26 23:02:41,2017-08-26 23:08:24,go to approriate shelf,process activity,robot,2
1100,5454,2017-08-26 23:09:47,2017-08-26 23:13:43,move shelf to dock,process activity,robot,2
845,5455,2017-08-26 23:09:47,2017-08-26 23:16:55,putdown current shelf,process activity,robot,0
314,5458,2017-08-26 23:13:43,2017-08-26 23:21:18,collect product from shelf,manual activity ,clerk,1
845,5461,2017-08-26 23:16:55,2017-08-26 23:23:16,go to approriate shelf,process activity,robot,0
314,5472,2017-08-26 23:30:59,2017-08-26 23:32:54,move shelf from clerk dock,process activity,robot,3
1143,5464,2017-08-26 23:21:18,2017-08-26 23:32:54,Package product,manual activity ,clerk,1
845,5474,2017-08-26 23:32:54,2017-08-26 23:34:41,move shelf to dock,process activity,robot,0
1100,5470,2017-08-26 23:29:48,2017-08-26 23:43:09,collect product from shelf,manual activity ,clerk,1
1100,5488,2017-08-26 23:54:00,2017-08-26 23:55:58,move shelf from clerk dock,process activity,robot,2
845,5486,2017-08-26 23:52:15,2017-08-26 23:57:33,collect product from shelf,manual activity ,clerk,1
668,5491,2017-08-26 23:55:58,2017-08-27 00:02:00,Package product,manual activity ,clerk,1
100,5490,2017-08-26 23:55:58,2017-08-27 00:02:00,move shelf to dock,process activity,robot,3
816,5503,2017-08-27 00:10:55,2017-08-27 00:13:04,putdown current shelf,process activity,robot,1
816,5508,2017-08-27 00:13:04,2017-08-27 00:13:04,go to approriate shelf,process activity,robot,1
845,5506,2017-08-27 00:13:04,2017-08-27 00:16:03,move shelf from clerk dock,process activity,robot,0
314,5507,2017-08-27 00:13:04,2017-08-27 00:17:05,Package product,manual activity ,clerk,1
100,5501,2017-08-27 00:09:09,2017-08-27 00:20:33,collect product from shelf,manual activity ,clerk,1
816,5512,2017-08-27 00:18:45,2017-08-27 00:23:16,move shelf to dock,process activity,robot,1
100,5519,2017-08-27 00:27:41,2017-08-27 00:30:31,move shelf from clerk dock,process activity,robot,3
845,5522,2017-08-27 00:30:31,2017-08-27 00:33:05,Package product,manual activity ,clerk,1
52,5527,2017-08-27 00:34:05,2017-08-27 00:35:27,putdown current shelf,process activity,robot,0
983,5529,2017-08-27 00:35:27,2017-08-27 00:36:37,putdown current shelf,process activity,robot,3
816,5524,2017-08-27 00:32:05,2017-08-27 00:38:34,collect product from shelf,manual activity ,clerk,1
52,5531,2017-08-27 00:35:27,2017-08-27 00:40:21,go to approriate shelf,process activity,robot,0
100,5530,2017-08-27 00:35:27,2017-08-27 00:42:10,do extra check,manual activity ,clerk,1
983,5532,2017-08-27 00:36:37,2017-08-27 00:43:17,go to approriate shelf,process activity,robot,3
52,5537,2017-08-27 00:43:17,2017-08-27 00:52:44,move shelf to dock,process activity,robot,0
100,5535,2017-08-27 00:42:10,2017-08-27 00:52:44,Package product,manual activity ,clerk,1
983,5543,2017-08-27 00:52:44,2017-08-27 00:55:42,move shelf to dock,process activity,robot,3
52,5553,2017-08-27 01:03:27,2017-08-27 01:06:30,collect product from shelf,manual activity ,clerk,1
1100,5551,2017-08-27 01:02:04,2017-08-27 01:15:51,Package product,manual activity ,clerk,1
816,5556,2017-08-27 01:06:30,2017-08-27 01:15:51,move shelf from clerk dock,process activity,robot,1
983,5563,2017-08-27 01:17:07,2017-08-27 01:21:49,collect product from shelf,manual activity ,clerk,1
1332,5570,2017-08-27 01:24:15,2017-08-27 01:30:58,move shelf to dock,process activity,robot,2
52,5571,2017-08-27 01:24:15,2017-08-27 01:32:06,move shelf from clerk dock,process activity,robot,0
983,5577,2017-08-27 01:30:58,2017-08-27 01:34:46,move shelf from clerk dock,process activity,robot,3
1331,5575,2017-08-27 01:29:14,2017-08-27 01:36:44,putdown current shelf,process activity,robot,1
816,5565,2017-08-27 01:19:02,2017-08-27 01:36:44,Package product,manual activity ,clerk,1
1331,5581,2017-08-27 01:36:44,2017-08-27 01:42:53,go to approriate shelf,process activity,robot,1
1332,5584,2017-08-27 01:40:17,2017-08-27 01:47:31,collect product from shelf,manual activity ,clerk,1
1331,5590,2017-08-27 01:47:31,2017-08-27 01:56:29,move shelf to dock,process activity,robot,1
512,5593,2017-08-27 01:50:58,2017-08-27 01:58:02,move shelf to dock,process activity,robot,3
52,5597,2017-08-27 01:55:19,2017-08-27 02:04:25,do extra check,manual activity ,clerk,1
1332,5604,2017-08-27 02:04:25,2017-08-27 02:10:16,move shelf from clerk dock,process activity,robot,2
1331,5606,2017-08-27 02:05:45,2017-08-27 02:12:35,collect product from shelf,manual activity ,clerk,1
319,5613,2017-08-27 02:14:26,2017-08-27 02:20:06,putdown current shelf,process activity,robot,2
52,5603,2017-08-27 02:04:25,2017-08-27 02:20:06,Package product,manual activity ,clerk,1
1331,5619,2017-08-27 02:20:06,2017-08-27 02:23:10,move shelf from clerk dock,process activity,robot,1
983,5622,2017-08-27 02:23:10,2017-08-27 02:24:14,Package product,manual activity ,clerk,1
916,5623,2017-08-27 02:23:10,2017-08-27 02:25:17,putdown current shelf,process activity,robot,0
319,5620,2017-08-27 02:20:06,2017-08-27 02:26:40,go to approriate shelf,process activity,robot,2
512,5617,2017-08-27 02:19:05,2017-08-27 02:31:54,collect product from shelf,manual activity ,clerk,1
916,5628,2017-08-27 02:28:12,2017-08-27 02:33:24,go to approriate shelf,process activity,robot,0
319,5629,2017-08-27 02:28:12,2017-08-27 02:36:29,move shelf to dock,process activity,robot,2
89,5631,2017-08-27 02:31:54,2017-08-27 02:39:14,move shelf to dock,process activity,robot,1
916,5641,2017-08-27 02:43:49,2017-08-27 02:49:11,move shelf to dock,process activity,robot,0
1332,5632,2017-08-27 02:31:54,2017-08-27 02:53:21,Package product,manual activity ,clerk,1
319,5650,2017-08-27 02:54:44,2017-08-27 02:56:37,collect product from shelf,manual activity ,clerk,1
319,5662,2017-08-27 03:10:48,2017-08-27 03:11:48,move shelf from clerk dock,process activity,robot,2
512,5666,2017-08-27 03:12:59,2017-08-27 03:14:45,move shelf from clerk dock,process activity,robot,3
1331,5660,2017-08-27 03:09:35,2017-08-27 03:15:52,Package product,manual activity ,clerk,1
89,5667,2017-08-27 03:12:59,2017-08-27 03:17:38,collect product from shelf,manual activity ,clerk,1
916,5664,2017-08-27 03:11:48,2017-08-27 03:19:17,collect product from shelf,manual activity ,clerk,1
916,5677,2017-08-27 03:25:08,2017-08-27 03:25:08,move shelf from clerk dock,process activity,robot,0
1200,5671,2017-08-27 03:17:38,2017-08-27 03:25:08,putdown current shelf,process activity,robot,3
1156,5669,2017-08-27 03:14:45,2017-08-27 03:28:24,putdown current shelf,process activity,robot,2
1156,5681,2017-08-27 03:28:24,2017-08-27 03:35:34,go to approriate shelf,process activity,robot,2
1200,5682,2017-08-27 03:28:24,2017-08-27 03:35:34,go to approriate shelf,process activity,robot,3
89,5690,2017-08-27 03:40:19,2017-08-27 03:43:27,move shelf from clerk dock,process activity,robot,1
319,5680,2017-08-27 03:28:24,2017-08-27 03:45:11,do extra check,manual activity ,clerk,1
1200,5694,2017-08-27 03:43:27,2017-08-27 03:49:56,move shelf to dock,process activity,robot,3
1156,5698,2017-08-27 03:47:59,2017-08-27 03:53:36,reduce speed,process activity,robot,2
1156,5692,2017-08-27 03:41:44,2017-08-27 03:53:36,move shelf to dock,process activity,robot,2
319,5697,2017-08-27 03:45:11,2017-08-27 04:01:30,Package product,manual activity ,clerk,1
1200,5703,2017-08-27 03:57:05,2017-08-27 04:06:10,collect product from shelf,manual activity ,clerk,1
1156,5713,2017-08-27 04:10:41,2017-08-27 04:15:12,collect product from shelf,manual activity ,clerk,1
1200,5716,2017-08-27 04:13:55,2017-08-27 04:15:12,move shelf from clerk dock,process activity,robot,3
512,5710,2017-08-27 04:07:29,2017-08-27 04:15:12,Package product,manual activity ,clerk,1
318,5723,2017-08-27 04:21:50,2017-08-27 04:26:18,move shelf to dock,process activity,robot,0
916,5720,2017-08-27 04:19:11,2017-08-27 04:30:04,Package product,manual activity ,clerk,1
1324,5728,2017-08-27 04:28:05,2017-08-27 04:33:33,putdown current shelf,process activity,robot,3
195,5732,2017-08-27 04:32:32,2017-08-27 04:35:23,move shelf from clerk dock,process activity,robot,2
195,5735,2017-08-27 04:33:33,2017-08-27 04:36:39,putdown current shelf,process activity,robot,1
318,5734,2017-08-27 04:33:33,2017-08-27 04:37:48,collect product from shelf,manual activity ,clerk,1
1324,5738,2017-08-27 04:35:23,2017-08-27 04:41:29,go to approriate shelf,process activity,robot,3
195,5740,2017-08-27 04:36:39,2017-08-27 04:43:06,go to approriate shelf,process activity,robot,1
89,5737,2017-08-27 04:35:23,2017-08-27 04:48:14,do extra check,manual activity ,clerk,1
318,5752,2017-08-27 04:52:44,2017-08-27 04:52:44,move shelf from clerk dock,process activity,robot,0
1324,5750,2017-08-27 04:51:17,2017-08-27 04:52:44,move shelf to dock,process activity,robot,3
89,5746,2017-08-27 04:48:14,2017-08-27 05:03:28,Package product,manual activity ,clerk,1
195,5748,2017-08-27 04:49:57,2017-08-27 05:03:28,move shelf to dock,process activity,robot,1
952,5763,2017-08-27 05:07:15,2017-08-27 05:09:52,putdown current shelf,process activity,robot,0
1200,5762,2017-08-27 05:07:15,2017-08-27 05:11:29,Package product,manual activity ,clerk,1
1324,5761,2017-08-27 05:07:15,2017-08-27 05:12:45,collect product from shelf,manual activity ,clerk,1
318,5772,2017-08-27 05:15:54,2017-08-27 05:17:34,Package product,manual activity ,clerk,1
952,5768,2017-08-27 05:11:29,2017-08-27 05:17:34,go to approriate shelf,process activity,robot,0
195,5767,2017-08-27 05:11:29,2017-08-27 05:23:28,collect product from shelf,manual activity ,clerk,1
952,5778,2017-08-27 05:23:28,2017-08-27 05:26:33,move shelf to dock,process activity,robot,0
1324,5782,2017-08-27 05:26:33,2017-08-27 05:35:34,move shelf from clerk dock,process activity,robot,3
195,5788,2017-08-27 05:33:59,2017-08-27 05:40:34,move shelf from clerk dock,process activity,robot,1
1156,5781,2017-08-27 05:26:33,2017-08-27 05:42:24,do extra check,manual activity ,clerk,1
508,5793,2017-08-27 05:40:34,2017-08-27 05:43:58,putdown current shelf,process activity,robot,3
508,5797,2017-08-27 05:43:58,2017-08-27 05:46:58,go to approriate shelf,process activity,robot,3
1156,5798,2017-08-27 05:43:58,2017-08-27 05:49:53,Package product,manual activity ,clerk,1
508,5800,2017-08-27 05:48:28,2017-08-27 05:52:47,move shelf to dock,process activity,robot,3
952,5796,2017-08-27 05:43:58,2017-08-27 05:54:30,collect product from shelf,manual activity ,clerk,1
508,5809,2017-08-27 05:58:58,2017-08-27 06:02:34,collect product from shelf,manual activity ,clerk,1
195,5808,2017-08-27 05:58:58,2017-08-27 06:12:25,Package product,manual activity ,clerk,1
508,5822,2017-08-27 06:16:01,2017-08-27 06:17:27,move shelf from clerk dock,process activity,robot,3
1324,5820,2017-08-27 06:15:01,2017-08-27 06:17:27,Package product,manual activity ,clerk,1
1353,5818,2017-08-27 06:13:53,2017-08-27 06:17:27,putdown current shelf,process activity,robot,2
1377,5826,2017-08-27 06:17:27,2017-08-27 06:18:49,putdown current shelf,process activity,robot,1
952,5825,2017-08-27 06:17:27,2017-08-27 06:19:55,move shelf from clerk dock,process activity,robot,0
1377,5828,2017-08-27 06:19:55,2017-08-27 06:22:22,go to approriate shelf,process activity,robot,1
952,5830,2017-08-27 06:21:17,2017-08-27 06:23:30,do extra check,manual activity ,clerk,1
1353,5824,2017-08-27 06:17:27,2017-08-27 06:26:29,go to approriate shelf,process activity,robot,2
655,5832,2017-08-27 06:22:22,2017-08-27 06:26:29,putdown current shelf,process activity,robot,0
655,5837,2017-08-27 06:26:29,2017-08-27 06:30:55,go to approriate shelf,process activity,robot,0
952,5836,2017-08-27 06:26:29,2017-08-27 06:32:32,Package product,manual activity ,clerk,1
